37 , 0
45 , 0
76 , 0
154 , 0
276 , 0
398 , 0
465 , 0
485 , 0
491 , 0
512 , 0
545 , 0
560 , 0
543 , 0
525 , 0
548 , 0
624 , 0
729 , 0
822 , 0
877 , 0
889 , 0
892 , 0
903 , 0
937 , 0
958 , 0
919 , 0
821 , 0
718 , 0
650 , 0
618 , 0
608 , 0
607 , 0
599 , 0
570 , 0
515 , 0
440 , 0
356 , 0
250 , 0
127 , 0
3 , 0
-93 , 0
-149 , 0
-188 , 0
-241 , 0
-329 , 0
-437 , 0
-548 , 0
-644 , 0
-717 , 0
-782 , 0
-855 , 0
-930 , 0
-989 , 0
-1010 , 0
-992 , 0
-974 , 0
-965 , 0
-958 , 0
-943 , 0
-930 , 0
-933 , 0
-961 , 0
-996 , 0
-1016 , 0
-999 , 0
-939 , 0
-841 , 0
-718 , 0
-615 , 0
-528 , 0
-450 , 0
-400 , 0
-335 , 0
-232 , 0
-109 , 0
29 , 0
135 , 0
165 , 0
167 , 0
193 , 0
232 , 0
285 , 0
315 , 0
342 , 0
399 , 0
483 , 0
588 , 0
674 , 0
721 , 0
715 , 0
689 , 0
689 , 0
715 , 0
739 , 0
716 , 0
640 , 0
534 , 0
433 , 0
378 , 0
384 , 0
419 , 0
461 , 0
482 , 0
464 , 0
417 , 0
337 , 0
239 , 0
139 , 0
39 , 0
-34 , 0
-65 , 0
-87 , 0
-102 , 0
-142 , 0
-241 , 0
-335 , 0
-398 , 0
-438 , 0
-456 , 0
-480 , 0
-528 , 0
-573 , 0
-611 , 0
-627 , 0
-621 , 0
-626 , 0
-615 , 0
-606 , 0
-616 , 0
-635 , 0
-659 , 0
-703 , 0
-764 , 0
-785 , 0
-741 , 0
-667 , 0
-562 , 0
-469 , 0
-423 , 0
-396 , 0
-392 , 0
-386 , 0
-329 , 0
-225 , 0
-101 , 0
4 , 0
43 , 0
59 , 0
81 , 0
82 , 0
87 , 0
105 , 0
122 , 0
136 , 0
130 , 0
114 , 0
108 , 0
104 , 0
100 , 0
105 , 0
130 , 0
153 , 0
160 , 0
171 , 0
158 , 0
131 , 0
98 , 0
42 , 0
17 , 0
45 , 0
119 , 0
219 , 0
322 , 0
415 , 0
485 , 0
549 , 0
612 , 0
687 , 0
795 , 0
903 , 0
978 , 0
1044 , 0
1096 , 0
1107 , 0
1104 , 0
1110 , 0
1143 , 0
1213 , 0
1275 , 0
1316 , 0
1331 , 0
1310 , 0
1249 , 0
1152 , 0
1056 , 0
992 , 0
924 , 0
822 , 0
693 , 0
546 , 0
379 , 0
208 , 0
55 , 0
-73 , 0
-171 , 0
-234 , 0
-291 , 0
-369 , 0
-453 , 0
-553 , 0
-684 , 0
-777 , 0
-801 , 0
-794 , 0
-771 , 0
-733 , 0
-667 , 0
-588 , 0
-481 , 0
-307 , 0
-112 , 0
76 , 0
259 , 0
370 , 0
425 , 0
442 , 0
378 , 0
277 , 0
156 , 0
-4 , 0
-157 , 0
-291 , 0
-428 , 0
-547 , 0
-657 , 0
-783 , 0
-877 , 0
-945 , 0
-1017 , 0
-1045 , 0
-1075 , 0
-1146 , 0
-1183 , 0
-1225 , 0
-1298 , 0
-1324 , 0
-1355 , 0
-1336 , 0
-1215 , 0
-1123 , 0
-1010 , 0
-825 , 0
-695 , 0
-628 , 0
-497 , 0
-383 , 0
-371 , 0
-325 , 0
-317 , 0
-486 , 0
-709 , 0
-996 , 0
-1491 , 0
-1985 , 0
-2363 , 0
-2568 , 0
-2345 , 0
-1835 , 0
-1098 , 0
-52 , 0
979 , 0
1955 , 0
3022 , 0
3914 , 0
4552 , 0
5026 , 0
5178 , 0
5108 , 0
5048 , 0
4986 , 0
5044 , 0
5350 , 0
5789 , 0
6250 , 0
6606 , 0
6684 , 0
6445 , 0
5933 , 0
5112 , 0
4088 , 0
3040 , 0
1917 , 0
715 , 0
-471 , 0
-1696 , 0
-2985 , 0
-4258 , 0
-5504 , 0
-6681 , 0
-7771 , 0
-8774 , 0
-9580 , 0
-10177 , 0
-10577 , 0
-10732 , 0
-10652 , 0
-10395 , 0
-10026 , 0
-9580 , 0
-9082 , 0
-8531 , 0
-7924 , 0
-7191 , 0
-6244 , 0
-5054 , 0
-3614 , 0
-1995 , 0
-302 , 0
1357 , 0
2922 , 0
4366 , 0
5647 , 0
6753 , 0
7688 , 0
8422 , 0
9003 , 0
9460 , 0
9768 , 0
9942 , 0
9935 , 0
9700 , 0
9257 , 0
8630 , 0
7857 , 0
6958 , 0
5960 , 0
4924 , 0
3858 , 0
2773 , 0
1693 , 0
599 , 0
-516 , 0
-1664 , 0
-2802 , 0
-3873 , 0
-4831 , 0
-5612 , 0
-6166 , 0
-6511 , 0
-6656 , 0
-6603 , 0
-6375 , 0
-6005 , 0
-5545 , 0
-5027 , 0
-4457 , 0
-3831 , 0
-3113 , 0
-2281 , 0
-1367 , 0
-412 , 0
539 , 0
1476 , 0
2364 , 0
3127 , 0
3759 , 0
4272 , 0
4634 , 0
4918 , 0
5192 , 0
5442 , 0
5657 , 0
5807 , 0
5832 , 0
5676 , 0
5318 , 0
4762 , 0
4035 , 0
3168 , 0
2189 , 0
1171 , 0
176 , 0
-794 , 0
-1685 , 0
-2459 , 0
-3147 , 0
-3751 , 0
-4281 , 0
-4776 , 0
-5235 , 0
-5660 , 0
-6054 , 0
-6374 , 0
-6568 , 0
-6610 , 0
-6499 , 0
-6251 , 0
-5868 , 0
-5374 , 0
-4839 , 0
-4299 , 0
-3754 , 0
-3217 , 0
-2661 , 0
-2043 , 0
-1367 , 0
-659 , 0
26 , 0
639 , 0
1152 , 0
1599 , 0
2001 , 0
2370 , 0
2718 , 0
2998 , 0
3187 , 0
3306 , 0
3414 , 0
3548 , 0
3712 , 0
3865 , 0
3979 , 0
4033 , 0
3984 , 0
3859 , 0
3681 , 0
3452 , 0
3225 , 0
3029 , 0
2854 , 0
2693 , 0
2534 , 0
2362 , 0
2183 , 0
2050 , 0
1995 , 0
2001 , 0
2045 , 0
2100 , 0
2118 , 0
2069 , 0
1985 , 0
1923 , 0
1907 , 0
1891 , 0
1836 , 0
1735 , 0
1597 , 0
1492 , 0
1463 , 0
1492 , 0
1549 , 0
1591 , 0
1598 , 0
1581 , 0
1546 , 0
1493 , 0
1420 , 0
1328 , 0
1207 , 0
1067 , 0
918 , 0
786 , 0
682 , 0
544 , 0
390 , 0
240 , 0
80 , 0
-85 , 0
-237 , 0
-409 , 0
-651 , 0
-921 , 0
-1197 , 0
-1502 , 0
-1837 , 0
-2204 , 0
-2632 , 0
-3083 , 0
-3601 , 0
-4155 , 0
-4622 , 0
-5134 , 0
-5669 , 0
-6156 , 0
-6627 , 0
-7043 , 0
-7452 , 0
-7790 , 0
-7823 , 0
-7534 , 0
-6964 , 0
-6010 , 0
-4813 , 0
-3589 , 0
-2309 , 0
-1036 , 0
182 , 0
1333 , 0
2258 , 0
2958 , 0
3496 , 0
3893 , 0
4343 , 0
4932 , 0
5523 , 0
6147 , 0
6763 , 0
7077 , 0
7157 , 0
7053 , 0
6552 , 0
5793 , 0
4844 , 0
3668 , 0
2487 , 0
1306 , 0
12 , 0
-1287 , 0
-2605 , 0
-3931 , 0
-5173 , 0
-6361 , 0
-7438 , 0
-8380 , 0
-9110 , 0
-9464 , 0
-9499 , 0
-9293 , 0
-8873 , 0
-8310 , 0
-7612 , 0
-6831 , 0
-5979 , 0
-4957 , 0
-3828 , 0
-2611 , 0
-1222 , 0
341 , 0
2127 , 0
4076 , 0
6013 , 0
7891 , 0
9597 , 0
11024 , 0
12226 , 0
13167 , 0
13805 , 0
14178 , 0
14289 , 0
14198 , 0
13973 , 0
13590 , 0
13008 , 0
12174 , 0
