-2627 , -2627
-3110 , -3110
-3191 , -3191
-3143 , -3143
-3177 , -3177
-3035 , -3035
-2726 , -2726
-2163 , -2163
-2016 , -2016
-2385 , -2385
-2476 , -2476
-2688 , -2688
-2993 , -2993
-3537 , -3537
-4150 , -4150
-3973 , -3973
-3961 , -3961
-4484 , -4484
-4951 , -4951
-5210 , -5210
-5437 , -5437
-5907 , -5907
-6291 , -6291
-6753 , -6753
-7681 , -7681
-8460 , -8460
-8926 , -8926
-9242 , -9242
-9433 , -9433
-9815 , -9815
-9660 , -9660
-9025 , -9025
-8958 , -8958
-8710 , -8710
-7868 , -7868
-7073 , -7073
-6148 , -6148
-5559 , -5559
-4929 , -4929
-3760 , -3760
-3095 , -3095
-2356 , -2356
-1297 , -1297
-429 , -429
498 , 498
1615 , 1615
2626 , 2626
3053 , 3053
3544 , 3544
4644 , 4644
5829 , 5829
6861 , 6861
7669 , 7669
7980 , 7980
8159 , 8159
8517 , 8517
9398 , 9398
10346 , 10346
10414 , 10414
10194 , 10194
10093 , 10093
10042 , 10042
9935 , 9935
9314 , 9314
7967 , 7967
6554 , 6554
5420 , 5420
4528 , 4528
3837 , 3837
3129 , 3129
2458 , 2458
1691 , 1691
1435 , 1435
1560 , 1560
1650 , 1650
2020 , 2020
2098 , 2098
1816 , 1816
1384 , 1384
1191 , 1191
1440 , 1440
1210 , 1210
492 , 492
-49 , -49
-528 , -528
-896 , -896
-1098 , -1098
-1218 , -1218
-1174 , -1174
-1198 , -1198
-1298 , -1298
-1169 , -1169
-811 , -811
-822 , -822
-1141 , -1141
-1218 , -1218
-1014 , -1014
-802 , -802
-938 , -938
-945 , -945
-643 , -643
-281 , -281
-8 , -8
221 , 221
936 , 936
1653 , 1653
1725 , 1725
1579 , 1579
1940 , 1940
2595 , 2595
2721 , 2721
2447 , 2447
2734 , 2734
3284 , 3284
3281 , 3281
3102 , 3102
3063 , 3063
3478 , 3478
4133 , 4133
4561 , 4561
4729 , 4729
4822 , 4822
4845 , 4845
4517 , 4517
4334 , 4334
4668 , 4668
4780 , 4780
4120 , 4120
3721 , 3721
3960 , 3960
4017 , 4017
3566 , 3566
3387 , 3387
4104 , 4104
4811 , 4811
4818 , 4818
4749 , 4749
5227 , 5227
5298 , 5298
4793 , 4793
4360 , 4360
3984 , 3984
3543 , 3543
2800 , 2800
2085 , 2085
1478 , 1478
1048 , 1048
558 , 558
148 , 148
282 , 282
512 , 512
617 , 617
297 , 297
-377 , -377
-1136 , -1136
-1878 , -1878
-2353 , -2353
-2859 , -2859
-3551 , -3551
-4440 , -4440
-5574 , -5574
-6412 , -6412
-6698 , -6698
-6881 , -6881
-6786 , -6786
-6289 , -6289
-5965 , -5965
-5589 , -5589
-5262 , -5262
-5011 , -5011
-4377 , -4377
-3751 , -3751
-3435 , -3435
-3472 , -3472
-3088 , -3088
-2417 , -2417
-2463 , -2463
-2564 , -2564
-2056 , -2056
-1238 , -1238
-1008 , -1008
-1687 , -1687
-1962 , -1962
-1526 , -1526
-1378 , -1378
-1645 , -1645
-1928 , -1928
-1846 , -1846
-2002 , -2002
-2755 , -2755
-3000 , -3000
-2718 , -2718
-2721 , -2721
-3115 , -3115
-3625 , -3625
-3699 , -3699
-3545 , -3545
-3611 , -3611
-3908 , -3908
-4411 , -4411
-4592 , -4592
-4586 , -4586
-4766 , -4766
-5176 , -5176
-5471 , -5471
-5444 , -5444
-5402 , -5402
-5094 , -5094
-4679 , -4679
-4227 , -4227
-3611 , -3611
-2689 , -2689
-1855 , -1855
-1186 , -1186
187 , 187
1711 , 1711
2717 , 2717
3189 , 3189
3640 , 3640
4335 , 4335
4590 , 4590
4241 , 4241
3712 , 3712
3338 , 3338
2946 , 2946
2591 , 2591
2223 , 2223
1378 , 1378
815 , 815
996 , 996
1373 , 1373
1781 , 1781
2125 , 2125
2433 , 2433
2518 , 2518
2060 , 2060
1443 , 1443
1238 , 1238
798 , 798
-336 , -336
-1425 , -1425
-2281 , -2281
-3068 , -3068
-4101 , -4101
-5265 , -5265
-6076 , -6076
-6545 , -6545
-6499 , -6499
-6249 , -6249
-6469 , -6469
-6755 , -6755
-6593 , -6593
-6156 , -6156
-5977 , -5977
-6156 , -6156
-5981 , -5981
-5724 , -5724
-5774 , -5774
-5565 , -5565
-5245 , -5245
-5093 , -5093
-4948 , -4948
-4770 , -4770
-4461 , -4461
-4419 , -4419
-4242 , -4242
-3032 , -3032
-1649 , -1649
-1068 , -1068
-1118 , -1118
-788 , -788
190 , 190
1181 , 1181
2248 , 2248
3085 , 3085
3159 , 3159
3211 , 3211
3341 , 3341
3427 , 3427
4547 , 4547
5540 , 5540
5322 , 5322
5021 , 5021
5248 , 5248
5803 , 5803
5828 , 5828
5244 , 5244
4698 , 4698
4329 , 4329
3948 , 3948
3421 , 3421
3097 , 3097
2721 , 2721
2403 , 2403
2729 , 2729
3380 , 3380
4061 , 4061
4411 , 4411
4851 , 4851
5245 , 5245
4928 , 4928
4467 , 4467
4121 , 4121
3765 , 3765
2962 , 2962
1790 , 1790
805 , 805
273 , 273
82 , 82
181 , 181
398 , 398
516 , 516
1009 , 1009
1863 , 1863
2640 , 2640
2768 , 2768
2522 , 2522
2635 , 2635
2776 , 2776
2565 , 2565
2276 , 2276
2004 , 2004
1856 , 1856
2064 , 2064
2481 , 2481
2982 , 2982
3498 , 3498
4005 , 4005
4293 , 4293
4559 , 4559
4569 , 4569
4127 , 4127
3354 , 3354
2477 , 2477
2101 , 2101
1559 , 1559
965 , 965
603 , 603
187 , 187
46 , 46
298 , 298
684 , 684
963 , 963
1155 , 1155
995 , 995
781 , 781
594 , 594
88 , 88
-469 , -469
-682 , -682
-519 , -519
-328 , -328
-73 , -73
363 , 363
805 , 805
1420 , 1420
2336 , 2336
3298 , 3298
4279 , 4279
4833 , 4833
4736 , 4736
4525 , 4525
4404 , 4404
4487 , 4487
4191 , 4191
3411 , 3411
2798 , 2798
2427 , 2427
2930 , 2930
3655 , 3655
3414 , 3414
2940 , 2940
2809 , 2809
2761 , 2761
2451 , 2451
2021 , 2021
1384 , 1384
445 , 445
-717 , -717
-1967 , -1967
-2712 , -2712
-3316 , -3316
-4039 , -4039
-4350 , -4350
-4553 , -4553
-4790 , -4790
-4855 , -4855
-4848 , -4848
-4523 , -4523
-3844 , -3844
-3029 , -3029
-2895 , -2895
-3483 , -3483
-3422 , -3422
-2652 , -2652
-1854 , -1854
-1645 , -1645
-2283 , -2283
-2699 , -2699
-2178 , -2178
-1373 , -1373
-1006 , -1006
-1114 , -1114
-1290 , -1290
-1291 , -1291
-884 , -884
-209 , -209
232 , 232
277 , 277
161 , 161
200 , 200
311 , 311
438 , 438
363 , 363
149 , 149
-341 , -341
-913 , -913
-989 , -989
-1089 , -1089
-1542 , -1542
-2362 , -2362
-3001 , -3001
-3285 , -3285
-3671 , -3671
-4268 , -4268
-5011 , -5011
-5795 , -5795
-6079 , -6079
-5704 , -5704
-5992 , -5992
-6769 , -6769
-6941 , -6941
-6622 , -6622
-6197 , -6197
-5855 , -5855
-5851 , -5851
-6011 , -6011
-5905 , -5905
-5764 , -5764
-5591 , -5591
-5546 , -5546
-5789 , -5789
-5939 , -5939
-5613 , -5613
-4890 , -4890
-4263 , -4263
-3987 , -3987
-3486 , -3486
-2580 , -2580
-1931 , -1931
-1255 , -1255
-130 , -130
1086 , 1086
2175 , 2175
3244 , 3244
3778 , 3778
3718 , 3718
3945 , 3945
4600 , 4600
4993 , 4993
4857 , 4857
4543 , 4543
4033 , 4033
3492 , 3492
2776 , 2776
1777 , 1777
986 , 986
644 , 644
390 , 390
-676 , -676
-1482 , -1482
-1094 , -1094
-914 , -914
-1205 , -1205
-1522 , -1522
-1655 , -1655
-1503 , -1503
-1842 , -1842
-2446 , -2446
-2978 , -2978
-3580 , -3580
-4075 , -4075
-4662 , -4662
-5043 , -5043
-5764 , -5764
-6216 , -6216
-5318 , -5318
-4818 , -4818
-4283 , -4283
-2661 , -2661
-845 , -845
645 , 645
1598 , 1598
2520 , 2520
3254 , 3254
3993 , 3993
5241 , 5241
5600 , 5600
4960 , 4960
4319 , 4319
3076 , 3076
2187 , 2187
2579 , 2579
2948 , 2948
2962 , 2962
2793 , 2793
2945 , 2945
3557 , 3557
3921 , 3921
4055 , 4055
4009 , 4009
3475 , 3475
2775 , 2775
1975 , 1975
1244 , 1244
1092 , 1092
301 , 301
-957 , -957
-1765 , -1765
-2274 , -2274
-1872 , -1872
-1030 , -1030
-801 , -801
-1291 , -1291
-1765 , -1765
-1520 , -1520
-810 , -810
-645 , -645
-1216 , -1216
-1761 , -1761
-1633 , -1633
-893 , -893
-172 , -172
768 , 768
1499 , 1499
1748 , 1748
2763 , 2763
4448 , 4448
5761 , 5761
6233 , 6233
6376 , 6376
6775 , 6775
6874 , 6874
6531 , 6531
6089 , 6089
6325 , 6325
7304 , 7304
7239 , 7239
6376 , 6376
6273 , 6273
6855 , 6855
7263 , 7263
6825 , 6825
6374 , 6374
6115 , 6115
5011 , 5011
3627 , 3627
2860 , 2860
2490 , 2490
1565 , 1565
441 , 441
252 , 252
129 , 129
-351 , -351
-254 , -254
220 , 220
480 , 480
1034 , 1034
1403 , 1403
1016 , 1016
640 , 640
553 , 553
327 , 327
-301 , -301
-672 , -672
-842 , -842
-660 , -660
-163 , -163
270 , 270
985 , 985
1457 , 1457
1677 , 1677
1867 , 1867
2245 , 2245
2551 , 2551
2362 , 2362
1902 , 1902
1316 , 1316
973 , 973
791 , 791
378 , 378
-336 , -336
-487 , -487
-140 , -140
-284 , -284
-492 , -492
-363 , -363
-391 , -391
-864 , -864
-1194 , -1194
-1327 , -1327
-1876 , -1876
-2633 , -2633
-2972 , -2972
-2622 , -2622
-2024 , -2024
-1845 , -1845
-1950 , -1950
-1791 , -1791
-1517 , -1517
-1110 , -1110
-602 , -602
-378 , -378
-607 , -607
-1113 , -1113
-903 , -903
-721 , -721
-1092 , -1092
-1308 , -1308
-1366 , -1366
-712 , -712
-563 , -563
-1122 , -1122
-929 , -929
-132 , -132
697 , 697
731 , 731
412 , 412
525 , 525
789 , 789
722 , 722
373 , 373
512 , 512
524 , 524
-69 , -69
-157 , -157
-70 , -70
-670 , -670
-1582 , -1582
-1894 , -1894
-1522 , -1522
-1501 , -1501
-1777 , -1777
-1994 , -1994
-2130 , -2130
-2128 , -2128
-2358 , -2358
-2617 , -2617
-2704 , -2704
-2819 , -2819
-2734 , -2734
-2657 , -2657
-3122 , -3122
-3709 , -3709
-3975 , -3975
-4199 , -4199
-4127 , -4127
-3609 , -3609
-3440 , -3440
-3816 , -3816
-4344 , -4344
-4419 , -4419
-4028 , -4028
-3821 , -3821
-4205 , -4205
-5174 , -5174
-5368 , -5368
-4819 , -4819
-4664 , -4664
-4950 , -4950
-5536 , -5536
-5263 , -5263
-4623 , -4623
-4671 , -4671
-4761 , -4761
-5022 , -5022
-4936 , -4936
-4727 , -4727
-4794 , -4794
-4473 , -4473
-4461 , -4461
-4911 , -4911
-5083 , -5083
-4686 , -4686
-4171 , -4171
-3854 , -3854
-3696 , -3696
